CustomerID,FirstName,LastName,DateOfBirth,Age,Gender,Email,PhoneNumber,Address,City,State,ZipCode,Occupation,AnnualIncome,MonthlyIncome,EmploymentLength_Months,NumCreditAccounts,CreditHistoryLength_Months,TotalCreditLimit,TotalCreditBalance,CreditUtilizationRatio,NumLatePayments,NumMissedPayments,PaymentHistoryPct,NumLoans,TotalLoanAmount,MonthlyDebtPayment,DebtToIncomeRatio,NumHardInquiries,NumDerogatoryMarks,Bankruptcy,TaxLiens,ApplicationDate,LastPaymentDate,CreditMix,AccountStatus,InterestRate,CreditScore,CreditScoreCategory
CUST000942,MATTHEW,Perez,06/08/1952,73,Male,matthew.perez@gmail.com,+17162333870,8688 Park Ln,Chicago,FL,26915,N/A,"$60,416.09",5034.67,632,15,201,42684.63,33594.67,78.7,15,7,81.7,0,0,null,15.89,6,4,1,1,"August 21, 2024",03-29-25,Mixed,Active,18.98%,300,Poor
CUST000943,Emily,Sanchez,03-18-71,54,Male,emily.sanchez@outlook.com,+14747576626,4654 Main St,Los Angeles,PA,51228,Attorney,290624.18,24218.68,32,7,21,105508.19,57206.12,54.2%,8,5,96.3,0,0,1427.4,5.89,8,3,0,0,,NA,Student,Active,24.02,461,Poor
CUST000944,David,Martin,09-03-1971,54,Male,david.martin@yahoo.com,961.987.8327,5349 Washington Blvd,Dall@s,NC,90738,Analyst,NA,,407,39,92,462079.64,556051.84,120.34,11,4,96.6,1,17058.72,16941.11,0,1,0,N/A,0,01-14-17,11-08-25,Mortgage,Delinquent,29.87,570,Poor
CUST000945,Matthew,Martinez,"February 21, 1999",25,M,matthew.martinez@hotmail.com,,6456 Maple Dr,Philadelphia,Texas,38461,Manager,"140,120",11676.67,4,4,59,17725.52,3207.17,18.09,15,0,95.4,8,61327.72,791.81,6.78,5,3,0,0,01-05-21,12/26/2024,Student,in collections,10.81,471,Poor
CUST000946,Ashley,Thomas,"July 09, 1995",30,F,ashley.thomas@yahoo.com,+15546203285,7143 Oak Ave,Austin,FL,45056,Designer,68289.24,5690.77,144,23,25,173218.56,34728.53,20.0%,5,0,99.0,6,212513.31,2978.71,N/A,8,2,0,0,"August 14, 2020",2025-02-24,None,In Collections,12.79,614,Fair
CUST000947,Andrew,Martin,1969-03-22,56,Male,,+14903973392,1294 Main St,Phoenix,IL,76531,Attorney,"$174,660.44",14555.04,435,23,85,155381.37,199144.84,128.17,14,7,93.2,7,77807.51,6976.61,47.93,0,3,0,0,13-12-2018,2025-09-24,Student,Charged Off,10.42%,377,Poor
CUST000948,David,Davis,1983-10-26,42,Male,david.davis@icloud.com,(927) 754-2443,7321 Maple Dr,Houston,GA,51969,Developer,127356.59,10613.05,157,NULL,24,59632.33,16994.18,28.5,14,3,91.5,8,125074.73,1921.69,18.11,3,5,0,0,30-10-2018,18-07-2025,Mixed,Delinquent,12.36,430,Poor
CUST000949,Ashley,Jackson,1967-10-19,58,male,ashley.jackson@icloud.com,930-809-7733,396 Washington Blvd,Miami,FL,99293,Chef,43756.71,3646.39,N/A,25,229,367734.69,411460.82,,2,6,94.5,9,52283.81,13061.83,,,4,NULL,0,03/24/2025,NA,None,Charged Off,5.41,534,Poor
CUST000950,Daniel,Wilson,23-01-1997,28,Female,daniel.wilson@yahoo.com,4527786349,3880 Park Ln,Austin,MI,64097,Mechanic,"$48,212.86",4017.74,83,4,9,45651.24,49431.81,108.28,8,0,95.8,null,81021.48,2294.94,57.12,9,NULL,0,0,"December 15, 2022","December 04, 2024",Personal,Charged Off,26.55,531,Poor
CUST000951,P@tricia,Martinez,23-06-1988,37,Female,p@tricia.martinez@outlook.com,NA,580 Maple Dr,New York,Pennsylvania,74695,NULL,"$134,843.53",11236.96,68,10,null,133055.81,77008.7,57.88,12,6,88.3,1,NULL,2127.16,18.93,0,3,0,0,null,01-09-25,Personal,Active,3.15,427,Poor
CUST000952,Lisa,Brown,26-12-1957,67,Female,lisa.brown@outlook.com,207.408.9121,9593 Oak Ave,Austin,New York,35724,mechanic,84374.62,7031.22,310,3,94,29584.19,36067.06,121.9%,7,1,97.0,3,137574.54,2653.33,37.74,9,1,0,0,11/03/2022,25-01-2025,Student,Charged Off,25.03%,517,Poor
CUST000953,Mary,Johnson,09-28-06,19,Male,mary.johnson@gmail.com,(785) 902-3430,4411 Park Ln,Austin,PA,43592,Retired,"$1,192.61",99.38,N/A,6,7,24852.35,25857.55,null,2,6,95.8,5,143778.91,2159.44,2172.91,8,3,0,0,04-10-2016,13-06-2025,Student,In Collections,21.24,300,Poor
CUST000954,Matthew,Davis,08/28/1983,42,Male,matthew.davis@hotmail.com,+12098347871,1432 Washington Blvd,San Antonio,IL,55055,Doctor,"$259,550.69",21629.22,-98,6,183,79535.31,54404.01,68.4%,14,8,92.9,10,441591.0,5770.07,26.68,0,5,0,0,05-19-25,2024-11-28,Credit Card,In Collections,24.64,327,Poor
CUST000955,Daniel,Hernandez,10-22-94,31,Female,daniel.hernandez@icloud.com,(997) 595-1596,4692 Main St,Dallas,New York,57276,NULL,9421.49,785.12,106,16,117,137752.14,93260.31,67.7,10,0,96.5,8,126381.78,4332.03,551.77,3,1,0,0,06/26/2021,01/23/2025,Credit Card,Delinquent,23.72%,397,Poor
CUST000956,Jessica,Thompson,10-11-81,44,Female,jessica.thompson@icloud.com,7086776372,5370 Main St,Phoenix,NY,12246,Accountant,87618.94,7301.58,53,23,5,105846.62,75218.74,71.1%,3,NA,,0,0,2676.44,36.66,9,1,0,1,05/20/2017,"January 12, 2025",None,Charged Off,25.01,581,Fair
CST957,Donna,Martin,02-18-56,-31,N/A,donna.martin@hotmail.com,5705706415,3635 Ma1n St,Houston,NY,93232,Sales,"$47,245.08",3937.09,0,NULL,0,514.3,235.02,45.7,7,10,93.0,9,380444.9,3803.25,96.6,9,4,1,0,"May 12, 2016",03-29-25,Student,Charged Off,4.2,329,Poor
CUST000958,Karen,Brown,10/03/1957,68,Male,karen.brown@aol.com,9063925652,5956 Oak Ave,Philadelphia,NC,87552,NA,"$82,079.17",6839.93,512,5,36,51811.18,3172.47,6.1%,10,5,96.0,2,62042.95,1147.43,16.78,,0,0,0,2019-08-29,02/27/2025,Mortgage,Charged Off,22.67%,-100,Poor
CUST000959,Paul,Smith,"August 22, 2000",25,Female,paul.smith@hotmail.com,618.920.2031,8867 Oak Ave,Phoenix,FL,18506,Attorney,173927.08,14493.92,81,18,24,80081.42,18485.82,23.08,10,NULL,,5,N/A,672.84,4.83,10,5,0,,11/21/2020,2025-02-01,Personal,In Collections,27.27,462,Poor
CUST000960,Margaret,Rodriguez,1997-06-26,28,,margaret.rodriguez@outlook.com,+16677227128,5071 Mapl3 Dr,Los Angeles,MI,49970,Unemployed,"6,035",502.92,,25,1,NULL,2071.25,20.71,3,5,96.2,8,243969.69,2425.74,482.33,3,3,0,0,"March 03, 2019","July 25, 2025",Auto,Charged Off,6.63,300,NULL
CUST000961,S@rah,Perez,11-27-81,44,Female,s@rah.perez@outlook.com,+18799491112,3824 Oak Ave,Austin,Florida,95819,Consultant,"$119,222.09",9935.17,152,14,262,144119.96,160417.38,111.3%,10,10,94.3,1,29570.52,4982.13,50.15,10,2,1,null,,10/05/2025,Auto,In Collections,15.54,345,Poor
CUST000962,Christopher,Johnson,03/18/1999,26,N/A,christopher.johnson@outlook.com,+18169431474,9741 Elm Street,Chic@go,Florida,,Unemployed,10123.45,843.62,80,6,11,74691.31,1900.98,2.55,2,1,99.2,NA,53976.59,924.21,109.55,5,2,0,0,05-16-20,,Mortgage,Charged Off,23.09%,568,Poor
CUST000963,Andrew,Moore,08-26-59,-34,female,andrew.moore@aol.com,833.991.2001,2495 M@ple Dr,Dallas,IL,31952,Attorney,158143.3,13178.61,0,10,null,148668.35,50448.89,33.9%,13,,95.7,6,186683.58,3224.27,24.47,0,4,FALSE,,"November 09, 2019",19-10-2025,None,In Collections,5.86,483,NA
CUST000964,Susan,Wilson,09-17-98,27,female,,4203317385,5565 Park Ln,Phoenix,IL,60382,Doctor,229302.44,20720.97,0,5,31,19667.07,24768.26,125.94,8,,98.2,10,471082.79,5600.93,27.03,10,5,0,0,01-14-21,2025-05-10,Credit Card,Closed,9.99,,
CUST000965,Nancy,Perez,1954-08-16,71,Female,nancy.perezaol.com,,7097 Maple Dr,Chicago,MI,,Attorney,251772.15,20981.01,366,9,522,70076.47,86291.07,,3,9,NULL,7,145749.47,3934.39,18.75,5,1,0,0,"July 14, 2024",09-29-25,Credit Card,Active,22.16%,642,Fair
CUST000966,Margaret,Perez,1998-09-30,27,FEMALE,NULL,+15724541412,N/A,Phoenix,OH,69953,Man@ger,"$150,765.72",12563.81,8,21,21,134351.05,158696.51,118.12,N/A,3,,7,42377.38,5092.61,40.53,6,2,No,0,2017-10-10,2025-05-14,Mortgage,Closed,11.93%,488,Poor
CUST000967,Robert,Robinson,06/30/1985,40,Female,robert.robinson@icloud.com,(234) 444-4717,5878 Elm Street,Dallas,GA,64446,Developer,"$112,837.58",9403.13,67,16,125,N/A,14245.48,142.5%,1,2,95.7,9,409862.31,4732.04,50.32,3,2,0,0,,2025-05-14,None,Active,29.77,510,Poor
CUST000968,Charles,Sanchez,05/15/2005,20,Male,charles.sanchez@gmail.com,3664827722,8912 Oak Ave,Miami,TX,58410,Designer,70444.51,5870.38,15,15,4,190259.14,8207.98,4.31,1,6,98.4,1,5623.42,226.47,3.86,5,4,0,0,11-03-2020,01-25-25,Mixed,Closed,10.96,486,Poor
CUST000969,Andrew,Thompson,1965-01-09,60,Male,andrew.thompson@yahoo.com,+16288807880,3106 Oak Ave,Austin,TX,97389,Designer,"79,364",6613.67,369,21,298,192504.47,179523.54,93.26,3,8,97.4,9,187234.59,7177.09,108.52,6,0,0,0,01-05-16,2025-03-19,Personal,Delinquent,7.74,540,Poor
CUST000970,Jennifer,Martin,02-18-84,41,Male,jennifer.martin@icloud.com,6569491086,8309 Elm Street,Houston,GA,29735,Mechanic,43840.75,3653.4,205,5,59,40374.45,17864.2,44.25,6,7,82.7,6,95403.04,1716.52,46.98,2,3,0,0,2019-04-05,"October 08, 2025",Mortgage,Closed,NA,466,POOR
CUST000971,Donna,Jackson,1972-08-31,53,Male,,(291) 257-9322,5423 Elm Street,Philadelphia,GA,80698,Developer,156729.68,13060.81,102,7,149,100253.87,71209.16,,6,0,98.5,5,,2555.75,19.57,4,5,0,0,,28-10-2025,Mortgage,Charged Off,28.77,541,Poor
CUST000972,Kimberly,Brown,01/21/1960,65,Male,kimberly.brown@yahoo.com,(837) 876-2087,N/A,San Antonio,Pennsylvania,48799,Doctor,"233,436",19453.0,108,14,null,22500.46,30591.38,135.96,2,4,92.3,4,133419.37,2380.87,12.24,4,3,1,0,06-11-2024,null,Mixed,,28.88,372,Poor
CUST000973,Robert,Smith,02/23/1979,46,Female,robert.smith@gmail.com,3597768108,NULL,Philadelphia,FL,61939,Designer,66370.73,5530.89,190,9,249,85827.11,52133.5,60.74,11,5,96.4,2,58715.97,NULL,14.46,2,,0,0,20-06-2025,05-12-25,Auto,In Collections,14.95,569,Poor
CUST000974,Karen,Lee,09-04-1968,57,Male,karen.lee@icloud.com,490.988.9637,9789 Maple Dr,Miami,FL,17087,Unemployed,7214.39,601.2,312,20,39,80930.83,32782.9,40.5%,10,,94.2,0,0,881.37,146.6,4,5,0,0,08-04-17,02/10/2025,None,In Collections,28.95%,371,Poor
CUST000975,Richard,Perez,04-10-1958,67,Female,richard.perez@hotmail.com,(549) 846-8340,1568 Park Ln,Los Angeles,CA,49991,consultant,"$115,122.34",9593.53,43,18,353,58864.55,75759.64,N/A,7,8,94.0,NA,70590.41,N/A,8.34,1,1,0,0,21-11-2018,,Mortgage,Delinquent,27.27,null,N/A
CUST000976,Steven,Ramirez,11/05/1958,67,Male,steven.ramirez@hotmail.com,+14644075639,2472 Main St,New York,OH,22615,Attorney,271577.46,22631.46,320,,522,29108.22,,16.8%,NULL,6,N/A,9,417555.28,4389.74,19.4,3,0,0,Yes,null,"November 12, 2025",Mortgage,In Collections,10.91,697,Good
CUST000977,Barbara,Gonzalez,03-10-1980,45,Female,barbara.gonzalez@hotmail.com,(278) 879-1819,1097 Main St,Houston,NY,63431,Mechanic,"$63,687.92",5307.33,73,4,43,9030.51,12044.44,133.38,8,10,96.4,10,492798.97,5091.75,95.94,8,5,,0,2023-08-07,16-11-2025,None,Closed,21.88,300,Poor
CUST000978,Kimberly,Jones,1955-10-13,70,Male,kimberly.jones@yahoo.com,(841) 550-9066,2399 Park Ln,Philadelphia,CA,15637,Developer,159633.28,13302.77,507,0,317,3782.82,2581.16,68.23,5,3,92.8,7,286390.03,3085.94,23.2,2,9,FALSE,1,09/16/2023,"December 29, 2024",Mixed,Delinquent,3.31%,300,
CUST000979,Susan,Lewis,06/09/1954,71,Female,susan.lewis@icloud.com,746.432.4592,5705 Maple Dr,Los Angeles,OH,91639,Retired,1294.08,107.84,107,20,386,221854.0,25581.34,,12,10,84.2,0,0,784.54,727.5,N/A,2,1,0,2024-03-17,12-08-2025,Personal,NA,23.77,300,Poor
CUST000980,Sandra,White,05-07-1978,47,Male,sandra.white@hotmail.com,487.450.8991,,Chicago,New York,45788,Retired,23132.54,1927.71,51,24,273,31716.57,39471.13,124.45,4,1,94.7,8,50788.68,1348.88,69.97,7,5,0,NULL,03/20/2022,03/20/2025,Mixed,Charged Off,6.53,341,Poor
CUST000981,Michelle,Anderson,1958-10-30,67,Female,michelle.anderson@icloud.com,2606394409,3794 Park Ln,Phoenix,Pennsylvania,88640,Consultant,130301.37,10858.45,191,9,209,19625.15,15346.7,78.2%,3,0,99.0,7,203404.07,2308.66,21.26,4,1,Yes,0,"March 10, 2020",11-29-24,Auto,In Collections,27.11%,555,Poor
CUST000982,Andrew,Rob1nson,"April 06, 2006",19,M,NULL,+15454134015,7463 Main St,Philadelphia,FL,43311,Designer,63842.2,5320.18,8,22,5,32115.8,42646.77,132.79,9,6,96.4,9,241287.57,3591.45,67.51,2,2,0,0,NULL,03-20-25,Mortgage,In Collections,15.64,443,Poor
CUST000983,Richard,smith,12-03-2000,30,MALE,richard.smith@aol.com,409.584.4808,7841 Elm Street,Philadelphia,CA,48276,Accountant,"$61,451.92",5120.99,28,null,77,17454.62,11505.7,65.92,15,6,91.0,5,84579.94,1176.4,22.97,6,0,,Yes,"July 01, 2025",13-03-2025,Credit Card,Delinquent,3.04,484,POOR
CUST000984,Elizabeth,Hernandez,03-01-1979,46,Female,elizabeth.hernandez@aol.com,281-265-6961,4900 Park Ln,Phoenix,null,NA,Accountant,88682.11,7070.11,334,23,40,52988.03,42718.83,80.62,11,10,74.4,3,24311.2,1902.53,26.91,4,5,0,0,"July 01, 2016",04/05/2025,Student,Active,4.61,300,Poor
CUST000985,Margaret,Clark,09/16/1989,36,Male,margaret.clark@gmail.com,475.303.7542,5385 Washington Blvd,Philadelphia,FL,12623,nurse,NA,,38,20,195,173712.74,11244.21,6.47,12,0,96.1,0,0,384.96,0,2,2,0,0,2015-12-27,02/12/2025,Mixed,Closed,10.68%,571,Poor
CUST000986,Robert,Jackson,05-05-1978,47,female,robert.jackson@yahoo.com,641-503-4465,9776 Elm Street,Austin,New York,61650,Chef,44029.25,3669.1,-342,18,40,147582.01,,57.29,7,4,97.0,5,103294.72,1014.79,27.66,7,5,1,0,05/15/2019,10-06-2025,Credit Card,Delinquent,4.68%,325,Poor
CUST000987,Sarah,Williams,1978-03-05,47,M,sarah.williams@aol.com,(226) 553-5832,5715 Oak Ave,AUSTIN,TX,55809,Developer,119219.97,9935.0,283,,104,11075.21,,129.94,19,0,92.1,7,189171.7,2085.84,20.99,4,1,0,0,06-08-2024,04/12/2025,Mortgage,Charged Off,null,423,Poor
CUST000988,Thomas,Robinson,06-05-67,-42,Male,thomas.robinson@outlook.com,613.783.7975,1000 Washington Blvd,Chicago,OH,34146,Doctor,213011.34,17750.94,0,19,0,253754.25,198896.29,78.38,14,3,90.2,6,172758.92,7624.06,42.95,0,0,0,0,21-07-2023,17-10-2025,Credit Card,NULL,19.16%,547,POOR
CUST000989,Jessica,Perez,"August 16, 1963",62,FEMALE,jessica.perez@hotmail.com,+17233447310,9703 Maple Dr,Phoenix,IL,75478,Developer,175261.75,14605.15,377,9,209,102374.28,87877.77,85.84,3,10,91.2,3,63454.47,3335.83,22.84,6,3,0,0,2020-09-08,07-10-2025,Mortgage,Closed,26.15,422,Poor
CUST000990,Jessica,Garcia,01-08-2004,21,F,jessica.garcia@yahoo.com,344-547-7658,6104 Main St,Dallas,New York,39007,Teacher,54129.05,4510.75,4,20,20,2339576.89,1057127.96,45.2%,6,3,88.9,1,21729.56,32047.25,710.46,10,,1,1,"June 10, 2021",01-11-25,Mortgage,Active,3.96%,300,Poor
CUST000991,Ashley,Lewis,"November 18, 1955",70,Female,ashley.lewis@aol.com,+14532372023,1983 Oak Av3,San Antonio,MI,78062,Consultant,"162,987",13582.25,88,1,197,14777.18,5668.25,38.4%,3,5,81.7,4,192058.21,2332.48,17.17,3,12,0,0,07-20-19,2025-02-24,Auto,Delinquent,5.78,300,Poor
CUST000992,John,Harris,04-20-58,-33,Male,john.harris@gmail.com,351.898.3541,N/A,Chicago,Pennsylvania,78861,Teacher,"$44,199.67",3683.31,0,1,0,1159.56,1387.54,119.66,5,NULL,,2,58402.44,620.79,16.85,1,5,0,Yes,"December 14, 2018","July 14, 2025",Auto,Delinquent,12.30%,393,
CUST000993,Mary,Perez,1960-03-06,65,Male,mary.perez@gmail.com,2742938768,225 Washington Blvd,Phoenix,TX,64001,Manager,NULL,,313,18,457,79983.66,35320.07,44.2%,1,2,98.6,6,223181.76,3619.21,90.48,9,1,FALSE,No,08-29-19,"May 11, 2025",Auto,In Collections,15.94,null,
CUST000994,Emily,lee,"April 29, 1960",65,Female,emily.lee@yahoo.com,5609204145,3465 Main St,New York,OH,53818,Engineer,114262.75,9521.9,126,19,391,111791.69,153743.88,,9,8,91.7,3,NA,4893.92,51.4,7,2,0,0,13-02-2024,2025-05-03,Credit Card,Closed,17.58,552,Poor
CUST000995,Ashley,Davis,01-29-85,40,Female,ashley.davis@icloud.com,447.315.8921,4966 Washington Blvd,DALLAS,MI,90959,Nurse,63347.86,5278.99,5,9,130,29658.75,13211.03,44.5%,11,5,94.8,7,84676.35,1101.61,20.87,2,2,No,,"October 08, 2018",02/26/2025,Auto,Charged Off,19.23%,,
CUST000996,Jennifer,Sanchez,03-22-56,-31,Male,NULL,267-306-6606,4546 Maple Dr,Los Angeles,CA,95288,Teacher,"52,651",4387.58,0,14,0,144175.41,34769.7,NA,11,3,93.2,4,64876.36,2133.83,48.63,2,0,0,0,05-10-25,"April 23, 2025",,Active,21.55,617,Fair
CUST000997,Robert,Brown,19-04-1965,60,Male,robert.brown@yahoo.com,9117943604,3772 Washington Blvd,Miami,NC,39538,Nurse,92387.78,7698.98,124,2,230,23902.16,15483.6,64.8%,12,10,91.2,6,275142.18,3281.33,42.62,2,0,0,0,null,04-28-25,,In Collections,7.44,521,Poor
CUST000998,Lisa,Lee,"January 07, 1962",63,F,lisa.lee@icloud.com,+14436291117,2534 Elm Street,San Antonio,TX,,Student,"16,396",1366.33,50,10,37,72610.94,34496.11,47.5%,4,2,92.3,6,60240.59,1470.26,98.11,2,1,0,0,30-11-2024,02-22-25,Mortgage,Closed,,547,Poor
CUST000999,Betty,Perez,05-21-88,37,Male,betty.perez@hotmail.com,+12406814115,,Austin,OH,85667,Teacher,57160.32,4763.36,228,3,133,0,724.19,72.42,13,4,NA,2,76362.4,1115.93,23.43,9,1,0,1,"February 02, 2019","April 29, 2025",Student,Charged Off,25.77,407,Poor
CUST001000,William,Moore,1964-07-27,61,FEMALE,william.moore@aol.com,,7697 Elm Street,Austin,GA,84928,chef,56243.54,4686.96,479,6,27,40759.09,,55.79,4,6,97.5,null,66869.8,0,0,1,null,0,0,2019-01-01,"August 07, 2025",Personal,Delinquent,11.04,606,Fair
CUST001001,Steven,Lopez,23-09-1995,30,Female,steven.lopez@outlook.com,8457829823,90 Park Ln,Dallas,NY,33810,Manager,158917.92,13243.16,50,5,89,36675.88,NA,11.84,15,4,72.9,4,170790.62,1851.3,13.98,8,1,0,0,09-11-18,26-04-2025,Auto,Closed,14.34,539,Poor
CUST001002,Donna,Jackson,01/06/1987,38,Female,donna.jackson@yahoo.com,732-988-8039,742 Oak Ave,Philadelphia,GA,16460,Chef,55362.66,4613.56,54,12,130,,,58.5%,4,7,97.7,8,389891.04,N/A,17.34,2,4,0,0,2025-01-29,12-06-2025,,,9.68,466,Poor
CUST001003,Thomas,Perez,02-14-85,40,Female,thomas.perez@gmail.com,NA,4108 Main St,Dallas,Texas,80512,Teacher,71785.95,5982.16,72,NA,232,16062.45,6765.32,42.12,1,7,,10,451628.81,4684.77,78.31,5,3,No,0,"September 29, 2019",20-05-2025,,In Collections,12.57,448,Poor
CUST001004,Joshua,Le3,02/28/1985,40,Female,joshua.le3@yahoo.com,6835647206,5296 Washington Blvd,new york,FL,52334,Analyst,"67,352",5612.67,null,2,238,5852.98,3705.58,63.31,10,2,87.8,3,60831.26,862.43,15.37,0,,0,1,2024-04-03,2025-01-26,Personal,Active,23.48,627,Fair
CUST001005,Nancy,Martinez,21-04-1968,57,M,nancy.martinez@gmail.com,(455) 676-9019,9681 Maple Dr,Philadelphia,Pennsylvania,21192,Retired,"$23,735.89",1977.99,180,4,334,29114.34,36703.94,126.1%,,,100,8,40172.05,,40.45,1,4,N/A,0,2023-11-03,2025-09-02,Credit Card,In Collections,25.48%,548,POOR
CUST001006,Jessica,Moore,1958-09-08,67,Female,jessica.moore@aol.com,459.359.3239,1546 Main St,New York,MI,94140,Attorney,164183.97,13682.0,211,10,315,NA,5890.74,58.91,null,4,null,4,118440.7,1475.23,10.78,5,0,0,0,,"January 06, 2025",None,Delinquent,3.04,651,Fair
CUST001007,Michael,Martin,04-06-1963,62,M,michael.martin@aol.com,(720) 994-6961,9792 Main St,Austin,IL,87399,Teacher,"$62,758.48",5229.87,283,20,412,157463.22,94134.01,59.78,6,2,98.3,0,0,2844.36,54.39,1,5,1,FALSE,09-08-2021,01/02/2025,Student,In Collections,25.05,425,Poor
CUST001008,Mark,Taylor,11-04-62,-37,Female,mark.taylor@hotmail.com,(403) 312-3529,7876 Main St,N/A,OH,74267,ACCOUNTANT,null,NA,0,1,0,11047.28,5108.85,46.2%,9,0,93.8,5,42257.12,875.44,21.89,6,2,0,0,03-09-2021,2025-09-18,None,Closed,14.59,549,poor
CUST001009,Patricia,Smith,05/08/1955,70,Male,patricia.smith@icloud.com,283-507-5338,3775 Park Ln,Los Angeles,OH,44253,Developer,"$153,637.00",12803.08,87,4,32,48514.67,45881.2,94.57,8,null,NULL,4,90929.89,2223.17,17.36,1,3,0,0,null,"December 29, 2024",auto,Active,28.37,523,poor
CUST001010,Linda,Gonzalez,1953-09-04,72,F,linda.gonzalez@icloud.com,754.280.6106,5802 Main St,San Antonio,NULL,86092,Nurse,93663.48,7805.29,,10,93,147534.68,109507.96,74.23,10,9,93.6,7,298745.27,6478.88,83.01,null,2,0,0,"July 01, 2024",11/14/2025,Student,In Collections,21.67%,478,Poor
CUST001011,Jessica,Lopez,03-07-1992,33,Male,jessica.lopez@yahoo.com,2584503261,539 Main St,Los Angeles,Florida,49532,Consultant,"$134,826.65",11235.55,100,35,147,496181.04,173632.6,34.99,3,3,98.3,7,244522.39,7596.59,67.61,1,NA,1,1,"June 25, 2022",12-14-24,Mortgage,N/A,14.4,579,POOR
CUST001012,Elizabeth,Lee,"March 05, 2006",19,Male,N/A,3055505175,,Austin,California,26990,Consultant,"$105,348.48",8779.04,7,25,11,308909.73,291345.99,94.31,3,1,99.2,8,208398.35,10910.57,124.28,6,0,0,0,"February 07, 2017",09/01/2025,Personal,Charged Off,11.71,590,Fair
CUST001013,K@ren,Jone$,09/25/1973,52,Female,k@ren.jone$@yahoo.com,+13585727058,9184 Main St,Dallas,CA,27962,Accountant,85477.94,7123.16,70,3,271,1075.43,528.64,49.16,N/A,5,,8,356334.14,3556.49,,6,3,0,FALSE,"July 12, 2018",20-05-2025,Auto,Charged Off,10.91,551,Poor
CUST001014,Patricia,Harris,11/22/1961,64,MALE,patricia.harris@gmail.com,+13397112212,3153 Oak Ave,,MI,24996,accountant,"$88,555.17",7379.6,522,6,N/A,19830.59,14250.81,71.86,9,,98.0,5,187760.77,2293.96,31.09,4,5,1,0,"May 16, 2025",04/03/2025,Personal,In Collections,3.12%,309,Poor
CUST001015,Jessica,Moore,13-11-1958,67,Female,jessica.moore@icloud.com,845.209.8705,4154 Maple Dr,Dallas,NULL,25319,Retired,29587.31,2465.61,115,25,265,308246.78,360069.09,116.81,12,7,93.6,4,139553.76,N/A,32.45,10,3,0,1,13-01-2018,31-03-2025,Personal,Charged Off,9.47,346,Poor
CUST001016,Lisa,Johnson,13-12-1954,70,F,lisa.johnson@aol.com,+18863085810,5051 Park Ln,Chicago,MI,95799,Engineer,105132.53,8761.04,63,17,443,71671.62,69442.74,96.89,12,10,90.9,10,101653.74,3368.79,38.45,4,0,0,0,07-09-22,2025-10-31,Student,closed,26.68,568,Poor
CUST001017,Paul,Rodriguez,1996-11-06,29,Male,paul.rodriguez@gmail.com,+18228858977,8295 Park Ln,,Florida,81134,Sales,51189.45,4265.79,25,13,37,136837.82,133036.43,97.22,,5,98.9,2,NA,3944.51,92.47,3,0,Yes,0,2025-06-26,01/29/2025,Mixed,Closed,20.09%,498,Poor
CUST001018,Matth3w,Harris,03-01-64,-39,Male,matth3w.harris@outlook.com,334.852.9259,8291 Oak Ave,Los Angeles,CA,17616,Retired,"4,877",406.42,0,25,0,220544.63,167777.32,76.1%,8,N/A,N/A,3,102723.79,5912.51,1454.78,7,0,0,0,11/02/2019,08-13-25,Mortgage,In Collections,5.74,300,
CUST001019,Thomas,Williams,1985-01-15,40,Female,thomas.williams@gmail.com,+17333183711,4166 Washington Blvd,Philadelphia,OH,13120,Accountant,73021.67,6085.14,206,,51,31830.28,46376.68,145.7%,NA,7,,,64881.28,2464.31,40.5,8,1,0,0,2018-04-13,"January 22, 2025",N/A,Active,5.75%,575,POOR
CUST001020,Jessica,Williams,07/06/1953,72,F,,(842) 644-8108,4614 Washington Blvd,Chicago,New York,21834,Doctor,"358,320",29860.0,592,37,595,116066.46,120692.98,103.99,10,1,85.5,1,21398.56,4030.34,13.5,1,3,Yes,0,NULL,11-05-25,,N/A,27.06%,432,Poor
CUST001021,David,Clark,06-04-1967,58,female,david.clark@hotmail.com,+19132121448,9860 Park Ln,New York,,47594,Unemployed,13397.72,1116.48,166,9,223,null,11357.74,113.58,3,,,8,95036.75,814.08,72.91,9,-1,0,0,2021-05-25,07-29-25,Student,Charged Off,17.82,670,Good
CUST001022,Anthony,White,"November 22, 1977",48,MALE,anthony.white@hotmail.com,+14309527929,6995 Park Ln,PHILADELPHIA,FL,95763,Student,5547.65,462.3,306,30,233,380333.39,223286.61,58.71,8,6,,9,89208.25,7477.63,1617.48,6,4,0,FALSE,01-04-2020,01-13-25,Credit Card,In Collections,8.57,300,Poor
CUST001023,Jennifer,Martin,09-30-86,39,MALE,jennifer.martin@gmail.com,null,969 Maple Dr,Au$tin,PA,66584,Unemployed,3487.66,290.64,167,11,106,145357.36,67615.91,46.52,1,4,93.8,1,7072.78,1736.81,597.58,5,3,1,0,05-31-20,2025-08-23,Auto,Charged Off,19.65,300,Poor
CUST001024,Donald,Clark,09-05-54,-29,Female,donald.clark@hotmail.com,910.288.9735,6199 Washington Blvd,Chicago,GA,52267,Sales,"$55,882.90",4656.91,0,18,0,74843.33,68351.77,91.33,14,4,86.5,7,100024.69,2860.66,61.43,2,5,0,0,04-08-16,19-06-2025,,Closed,11.51,301,Poor
